Temp	freq	eps_real	eps_imag	loss	condAC_real	condAC_imag	m_real	m_imag	z_real	z_imag	Cp	Rp	Z_real_normalized	Z_imag_normalized	|Z|	Theta	Z_real_normalized	Z_imag_normalized	Dimensions
423	446.684	44.6056	13.9866	0.313561	3.48E-07	1.11E-06	0.0204118	0.00640035	3.80E+06	1.21E+07	2.68E-11	4.24E+07	2.58E+07	8.21E+07	1.27E+07	72.5906	3.48E-09	1.11E-08	0
423	501.187	43.2761	13.0909	0.302497	3.65E-07	1.21E-06	0.0211703	0.00640395	3.38E+06	1.12E+07	2.60E-11	4.04E+07	2.30E+07	7.59E+07	1.17E+07	73.1696	3.65E-09	1.21E-08	0
423	562.341	44.0135	10.7876	0.245097	3.37E-07	1.38E-06	0.0214328	0.00525311	2.47E+06	1.01E+07	2.64E-11	4.37E+07	1.68E+07	6.85E+07	1.04E+07	76.2284	3.37E-09	1.38E-08	0
423	630.957	41.9152	10.6578	0.254271	3.74E-07	1.47E-06	0.0224089	0.00569793	2.39E+06	9.41E+06	2.52E-11	3.94E+07	1.62E+07	6.38E+07	9.71E+06	75.7337	3.74E-09	1.47E-08	0
423	707.946	42.2212	10.4684	0.247941	4.12E-07	1.66E-06	0.0223131	0.00553233	2.07E+06	8.35E+06	2.54E-11	3.57E+07	1.40E+07	5.67E+07	8.60E+06	76.0748	4.12E-09	1.66E-08	0
423	794.328	41.4598	9.38581	0.226383	4.15E-07	1.83E-06	0.0229439	0.00519412	1.73E+06	7.65E+06	2.49E-11	3.55E+07	1.18E+07	5.19E+07	7.84E+06	77.2442	4.15E-09	1.83E-08	0
423	891.251	41.4943	9.12285	0.219858	4.52E-07	2.06E-06	0.0229885	0.00505419	1.50E+06	6.83E+06	2.49E-11	3.26E+07	1.02E+07	4.64E+07	7.00E+06	77.6004	4.52E-09	2.06E-08	0
423	1000	40.9683	7.91386	0.19317	4.40E-07	2.28E-06	0.023531	0.0045455	1.20E+06	6.23E+06	2.46E-11	3.35E+07	8.17E+06	4.23E+07	6.35E+06	79.0668	4.40E-09	2.28E-08	0
423	1122.02	40.6018	7.94879	0.195774	4.96E-07	2.53E-06	0.0237203	0.00464382	1.10E+06	5.60E+06	2.44E-11	2.97E+07	7.44E+06	3.80E+07	5.71E+06	78.9231	4.96E-09	2.53E-08	0
423	1258.92	40.0646	7.46707	0.186375	5.23E-07	2.81E-06	0.0241218	0.00449571	945946	5.08E+06	2.41E-11	2.82E+07	6.42E+06	3.44E+07	5.16E+06	79.4426	5.23E-09	2.81E-08	0
423	1412.54	39.8377	7.03461	0.176582	5.53E-07	3.13E-06	0.0243428	0.00429849	806091	4.56E+06	2.39E-11	2.67E+07	5.47E+06	3.10E+07	4.64E+06	79.9859	5.53E-09	3.13E-08	0
423	1584.89	39.4161	6.56706	0.166609	5.79E-07	3.48E-06	0.0246851	0.00411276	687387	4.13E+06	2.37E-11	2.55E+07	4.66E+06	2.80E+07	4.18E+06	80.5409	5.79E-09	3.48E-08	0
423	1778.28	39.3303	6.0591	0.154057	5.99E-07	3.89E-06	0.0248362	0.00382619	569948	3.70E+06	2.36E-11	2.46E+07	3.87E+06	2.51E+07	3.74E+06	81.2421	5.99E-09	3.89E-08	0
423	1995.26	39.0844	5.82732	0.149096	6.47E-07	4.34E-06	0.0250292	0.00373175	495428	3.32E+06	2.35E-11	2.28E+07	3.36E+06	2.25E+07	3.36E+06	81.5199	6.47E-09	4.34E-08	0
423	2238.72	38.7477	5.43908	0.140372	6.77E-07	4.83E-06	0.0253093	0.0035527	420365	2.99E+06	2.33E-11	2.18E+07	2.85E+06	2.03E+07	3.02E+06	82.0095	6.77E-09	4.83E-08	0
423	2511.89	38.4925	5.00833	0.130112	7.00E-07	5.38E-06	0.0255466	0.00332392	350525	2.69E+06	2.31E-11	2.11E+07	2.38E+06	1.83E+07	2.72E+06	82.5868	7.00E-09	5.38E-08	0
423	2818.38	38.1835	4.72407	0.12372	7.41E-07	5.99E-06	0.0257945	0.0031913	299941	2.42E+06	2.29E-11	1.99E+07	2.04E+06	1.65E+07	2.44E+06	82.9472	7.41E-09	5.99E-08	0
423	3162.28	37.9695	4.47538	0.117868	7.87E-07	6.68E-06	0.025976	0.00306174	256470	2.18E+06	2.28E-11	1.87E+07	1.74E+06	1.48E+07	2.19E+06	83.2777	7.87E-09	6.68E-08	0
423	3548.13	37.6935	4.18095	0.11092	8.25E-07	7.44E-06	0.0262073	0.0029069	217020	1.96E+06	2.26E-11	1.79E+07	1.47E+06	1.33E+07	1.97E+06	83.6706	8.25E-09	7.44E-08	0
423	3981.07	37.5606	4.00125	0.106528	8.86E-07	8.32E-06	0.0263249	0.00280434	186595	1.75E+06	2.26E-11	1.66E+07	1.27E+06	1.19E+07	1.76E+06	83.9193	8.86E-09	8.32E-08	0
423	4466.84	37.424	3.70528	0.0990083	9.21E-07	9.30E-06	0.0264614	0.0026199	155365	1.57E+06	2.25E-11	1.60E+07	1.05E+06	1.06E+07	1.58E+06	84.3457	9.21E-09	9.30E-08	0
423	5011.87	37.2053	3.50481	0.0942021	9.77E-07	1.04E-05	0.0266415	0.00250969	132644	1.41E+06	2.24E-11	1.51E+07	900100	9.55E+06	1.41E+06	84.6185	9.77E-09	1.04E-07	0
423	5623.41	37.0138	3.32052	0.0897103	1.04E-06	1.16E-05	0.0268012	0.00240435	113257	1.26E+06	2.22E-11	1.42E+07	768543	8.57E+06	1.27E+06	84.8737	1.04E-08	1.16E-07	0
423	6309.57	36.8804	3.08531	0.083657	1.08E-06	1.29E-05	0.0269262	0.00225257	94568.4	1.13E+06	2.22E-11	1.36E+07	641726	7.67E+06	1.13E+06	85.2179	1.08E-08	1.29E-07	0
423	7079.46	36.6532	2.93443	0.0800593	1.16E-06	1.44E-05	0.027109	0.00217033	81207	1.01E+06	2.20E-11	1.28E+07	551057	6.88E+06	1.02E+06	85.4227	1.16E-08	1.44E-07	0
423	7943.28	36.53	2.82866	0.0774337	1.25E-06	1.61E-05	0.0272116	0.00210709	70267.1	907448	2.19E-11	1.18E+07	476821	6.16E+06	910165	85.5722	1.25E-08	1.61E-07	0
423	8912.51	36.3912	2.62056	0.0720107	1.30E-06	1.80E-05	0.0273374	0.00196859	58509	812504	2.19E-11	1.13E+07	397032	5.51E+06	814608	85.8812	1.30E-08	1.80E-07	0
423	10000	36.239	2.5305	0.0698281	1.41E-06	2.02E-05	0.0274607	0.00191753	50793.7	727410	2.18E-11	1.05E+07	344677	4.94E+06	729182	86.0056	1.41E-08	2.02E-07	0
423	11220.2	36.0933	2.38753	0.0661489	1.49E-06	2.25E-05	0.0275853	0.00182474	43079.3	651247	2.17E-11	9.89E+06	292329	4.42E+06	652670	86.2155	1.49E-08	2.25E-07	0
423	12589.3	35.9921	2.22192	0.0617336	1.56E-06	2.52E-05	0.0276784	0.00170869	35952.7	582384	2.16E-11	9.47E+06	243969	3.95E+06	583493	86.4674	1.56E-08	2.52E-07	0
423	14125.4	35.8559	2.13775	0.0596208	1.68E-06	2.82E-05	0.0277907	0.0016569	31071.7	521155	2.15E-11	8.77E+06	210847	3.54E+06	522081	86.588	1.68E-08	2.82E-07	0
423	15848.9	35.7561	2.00434	0.0560559	1.77E-06	3.15E-05	0.0278797	0.00156282	26120.3	465968	2.15E-11	8.34E+06	177248	3.16E+06	466699	86.7916	1.77E-08	3.15E-07	0
423	17782.8	35.6383	1.91531	0.053743	1.89E-06	3.53E-05	0.0279789	0.00150367	22398.6	416772	2.14E-11	7.78E+06	151993	2.83E+06	417374	86.9237	1.89E-08	3.53E-07	0
423	19952.6	35.5249	1.83236	0.0515795	2.03E-06	3.94E-05	0.0280746	0.00144807	19224.6	372719	2.13E-11	7.25E+06	130455	2.53E+06	373214	87.0473	2.03E-08	3.94E-07	0
423	22387.2	35.4329	1.73567	0.0489846	2.16E-06	4.41E-05	0.0281548	0.00137915	16318.5	333135	2.13E-11	6.82E+06	110735	2.26E+06	333535	87.1956	2.16E-08	4.41E-07	0
423	25118.9	35.3338	1.65238	0.0467649	2.31E-06	4.94E-05	0.0282397	0.00132063	13926.7	297803	2.12E-11	6.38E+06	94504.3	2.02E+06	298128	87.3225	2.31E-08	4.94E-07	0
423	28183.8	35.2416	1.56922	0.0445274	2.46E-06	5.53E-05	0.0283194	0.00126099	11851.7	266166	2.12E-11	5.99E+06	80423.5	1.81E+06	266429	87.4505	2.46E-08	5.53E-07	0
423	31622.8	35.1372	1.50151	0.0427328	2.64E-06	6.18E-05	0.028408	0.00121395	10168.8	237963	2.11E-11	5.58E+06	69003.9	1.61E+06	238180	87.5531	2.64E-08	6.18E-07	0
423	35481.3	35.062	1.41847	0.0404559	2.80E-06	6.92E-05	0.0284743	0.00115195	8600.09	212579	2.11E-11	5.26E+06	58358.8	1.44E+06	212753	87.6833	2.80E-08	6.92E-07	0
423	39810.7	34.9716	1.36573	0.0390524	3.02E-06	7.75E-05	0.028551	0.00111499	7418.87	189972	2.10E-11	4.87E+06	50343.2	1.29E+06	190117	87.7636	3.02E-08	7.75E-07	0
423	44668.4	34.9017	1.29917	0.0372236	3.23E-06	8.67E-05	0.0286122	0.00106505	6315.94	169676	2.10E-11	4.56E+06	42858.9	1.15E+06	169793	87.8682	3.23E-08	8.67E-07	0
423	50118.7	34.8267	1.24471	0.03574	3.47E-06	9.71E-05	0.0286769	0.00102491	5416.96	151566	2.09E-11	4.25E+06	36758.6	1.03E+06	151662	87.9531	3.47E-08	9.71E-07	0
423	56234.1	34.7488	1.19232	0.0343125	3.73E-06	0.00010871	0.0287442	0.000986284	4645.9	135400	2.09E-11	3.95E+06	31526.3	918800	135479	88.0348	3.73E-08	1.09E-06	0
423	63095.7	34.6811	1.13952	0.0328572	4.00E-06	0.000121737	0.028803	0.000946386	3973.17	120922	2.08E-11	3.68E+06	26961.2	820559	120988	88.1181	4.00E-08	1.22E-06	0
423	70794.6	34.6116	1.08399	0.0313188	4.27E-06	0.000136317	0.0288638	0.000903979	3382.41	107999	2.08E-11	3.45E+06	22952.5	732866	108052	88.2062	4.27E-08	1.36E-06	0
423	79432.8	34.5466	1.04732	0.0303161	4.63E-06	0.000152663	0.0289198	0.000876736	2923.73	96441.6	2.08E-11	3.18E+06	19839.9	654436	96485.9	88.2635	4.63E-08	1.53E-06	0
423	89125.1	34.483	1.00822	0.0292381	5.00E-06	0.000170976	0.028975	0.000847173	2517.91	86117.6	2.07E-11	2.95E+06	17086.1	584380	86154.4	88.3253	5.00E-08	1.71E-06	0
423	100000	34.4369	0.986902	0.0286583	5.49E-06	0.000191581	0.0290148	0.000831515	2202.61	76857.8	2.07E-11	2.68E+06	14946.6	521544	76889.4	88.3585	5.49E-08	1.92E-06	0
423	112202	34.3583	0.957308	0.0278625	5.98E-06	0.000214467	0.0290825	0.00081031	1913.02	68659.3	2.06E-11	2.47E+06	12981.4	465911	68686	88.404	5.98E-08	2.14E-06	0
423	125893	34.3044	0.910748	0.026549	6.38E-06	0.000240258	0.0291303	0.000773381	1627.28	61293.3	2.06E-11	2.31E+06	11042.4	415926	61314.9	88.4792	6.38E-08	2.40E-06	0
423	141254	34.2456	0.868199	0.0253521	6.82E-06	0.000269112	0.0291821	0.000739829	1387.39	54724.9	2.06E-11	2.16E+06	9414.62	371354	54742.5	88.5477	6.82E-08	2.69E-06	0
423	158489	34.1886	0.836585	0.0244697	7.38E-06	0.000301446	0.029232	0.000715298	1195.52	48857	2.05E-11	2.00E+06	8112.57	331535	48871.6	88.5983	7.38E-08	3.01E-06	0
423	177828	34.1367	0.800995	0.0234643	7.92E-06	0.000337715	0.0292778	0.000686985	1023.33	43612.1	2.05E-11	1.86E+06	6944.14	295945	43624.1	88.6558	7.92E-08	3.38E-06	0
423	199526	34.0845	0.77439	0.0227197	8.60E-06	0.000378343	0.0293237	0.000666227	884.484	38930.3	2.05E-11	1.71E+06	6001.96	264174	38940.3	88.6985	8.60E-08	3.78E-06	0
423	223872	34.0347	0.745452	0.0219027	9.28E-06	0.000423888	0.0293676	0.00064323	761.087	34748.6	2.04E-11	1.59E+06	5164.61	235798	34756.9	88.7453	9.28E-08	4.24E-06	0
423	251189	33.9877	0.717804	0.0211195	1.00E-05	0.000474953	0.0294093	0.00062111	654.993	31013.6	2.04E-11	1.47E+06	4444.68	210453	31020.6	88.7901	1.00E-07	4.75E-06	0
423	281838	33.9385	0.698958	0.0205948	1.10E-05	0.000532135	0.0294525	0.00060657	570.098	27681.6	2.04E-11	1.34E+06	3868.59	187843	27687.5	88.8202	1.10E-07	5.32E-06	0
423	316228	33.9063	0.671222	0.0197964	1.18E-05	0.000596498	0.0294815	0.000583626	488.881	24695.5	2.04E-11	1.25E+06	3317.46	167579	24700.3	88.8659	1.18E-07	5.96E-06	0
423	354813	33.862	0.653696	0.0193047	1.29E-05	0.000668408	0.0295206	0.000569886	425.458	22039.1	2.03E-11	1.14E+06	2887.08	149553	22043.2	88.8941	1.29E-07	6.68E-06	0
423	398107	33.8158	0.627623	0.01856	1.39E-05	0.000748942	0.0295618	0.000548668	365.071	19669.8	2.03E-11	1.06E+06	2477.31	133476	19673.1	88.9367	1.39E-07	7.49E-06	0
423	446684	33.7807	0.602153	0.0178254	1.50E-05	0.000839454	0.0295933	0.000527512	312.824	17549.4	2.03E-11	984830	2122.77	119087	17552.2	88.9788	1.50E-07	8.39E-06	0
423	501187	33.7462	0.582891	0.0172728	1.63E-05	0.000940921	0.0296242	0.000511692	270.444	15657.2	2.03E-11	906736	1835.19	106247	15659.5	89.0104	1.63E-07	9.41E-06	0
423	562341	33.7009	0.560351	0.0166272	1.75E-05	0.00105431	0.0296646	0.000493239	232.341	13973.5	2.02E-11	840636	1576.63	94822.2	13975.5	89.0474	1.75E-07	1.05E-05	0
423	630957	33.6694	0.542122	0.0161014	1.90E-05	0.00118185	0.0296929	0.000478096	200.717	12465.8	2.02E-11	774410	1362.03	84590.9	12467.4	89.0775	1.90E-07	1.18E-05	0
423	707946	33.6451	0.529538	0.0157389	2.09E-05	0.00132511	0.0297146	0.000467677	174.99	11118.3	2.02E-11	706595	1187.45	75447	11119.7	89.0983	2.09E-07	1.33E-05	0
423	794328	33.6101	0.506344	0.0150653	2.24E-05	0.00148525	0.0297462	0.000448134	149.443	9919.73	2.02E-11	658601	1014.1	67313.7	9920.86	89.1369	2.24E-07	1.49E-05	0
423	891251	33.5817	0.494855	0.0147358	2.45E-05	0.00166507	0.0297716	0.00043871	130.39	8848.52	2.02E-11	600607	884.807	60044.6	8849.48	89.1558	2.45E-07	1.67E-05	0
423	1.00E+06	33.5514	0.477815	0.0142413	2.66E-05	0.00186655	0.0297989	0.000424375	112.413	7893.49	2.02E-11	554381	762.819	53563.9	7894.29	89.1841	2.66E-07	1.87E-05	0
444	100	71.4012	154.907	2.16954	8.62E-07	3.97E-07	0.00245412	0.0053243	1.41E+07	6.50E+06	4.29E-11	1.71E+07	9.57E+07	4.41E+07	1.55E+07	24.7463	8.62E-09	3.97E-09	0
444	112.202	65.0766	120.451	1.85092	7.52E-07	4.06E-07	0.00347196	0.0064263	1.52E+07	8.20E+06	3.91E-11	1.96E+07	1.03E+08	5.56E+07	1.72E+07	28.3812	7.52E-09	4.06E-09	0
444	125.893	65.9088	109.021	1.65412	7.64E-07	4.62E-07	0.00406105	0.00671745	1.41E+07	8.54E+06	3.96E-11	1.93E+07	9.59E+07	5.80E+07	1.65E+07	31.1552	7.64E-09	4.62E-09	0
444	141.254	63.4122	99.2215	1.56471	7.80E-07	4.98E-07	0.00457321	0.00715573	1.34E+07	8.58E+06	3.81E-11	1.89E+07	9.11E+07	5.82E+07	1.59E+07	32.5826	7.80E-09	4.98E-09	0
444	158.489	64.2444	88.9019	1.38381	7.84E-07	5.66E-07	0.00533995	0.00738947	1.24E+07	8.92E+06	3.86E-11	1.88E+07	8.38E+07	6.06E+07	1.52E+07	35.8535	7.84E-09	5.66E-09	0
444	177.828	63.2458	81.8459	1.29409	8.10E-07	6.26E-07	0.0059115	0.00765002	1.14E+07	8.81E+06	3.80E-11	1.82E+07	7.73E+07	5.98E+07	1.44E+07	37.6948	8.10E-09	6.26E-09	0
444	199.526	60.2499	78.0944	1.29617	8.67E-07	6.69E-07	0.00619295	0.00802714	1.07E+07	8.22E+06	3.62E-11	1.70E+07	7.23E+07	5.58E+07	1.35E+07	37.6502	8.67E-09	6.69E-09	0
444	223.872	59.4178	68.0016	1.14447	8.47E-07	7.40E-07	0.00728633	0.00833896	9.87E+06	8.62E+06	3.57E-11	1.74E+07	6.70E+07	5.85E+07	1.31E+07	41.146	8.47E-09	7.40E-09	0
444	251.189	58.2527	60.2601	1.03446	8.42E-07	8.14E-07	0.00829261	0.00857837	9.05E+06	8.74E+06	3.50E-11	1.75E+07	6.14E+07	5.93E+07	1.26E+07	44.0296	8.42E-09	8.14E-09	0
444	281.838	54.0918	54.9633	1.01611	8.62E-07	8.48E-07	0.00909582	0.00924236	8.69E+06	8.55E+06	3.25E-11	1.71E+07	5.89E+07	5.80E+07	1.22E+07	44.5422	8.62E-09	8.48E-09	0
444	316.228	56.089	49.5657	0.883697	8.72E-07	9.87E-07	0.010011	0.00884669	7.41E+06	8.39E+06	3.37E-11	1.69E+07	5.03E+07	5.69E+07	1.12E+07	48.5331	8.72E-09	9.87E-09	0
444	354.813	57.4205	46.9539	0.81772	9.27E-07	1.13E-06	0.0104367	0.0085343	6.37E+06	7.79E+06	3.45E-11	1.59E+07	4.32E+07	5.29E+07	1.01E+07	50.7265	9.27E-09	1.13E-08	0
444	398.107	54.4247	41.8477	0.76891	9.27E-07	1.21E-06	0.0115471	0.00887869	5.91E+06	7.68E+06	3.27E-11	1.59E+07	4.01E+07	5.21E+07	9.69E+06	52.443	9.27E-09	1.21E-08	0
444	446.684	52.9267	38.5077	0.727565	9.57E-07	1.32E-06	0.0123543	0.00898855	5.33E+06	7.33E+06	3.18E-11	1.54E+07	3.62E+07	4.97E+07	9.06E+06	53.9617	9.57E-09	1.32E-08	0
444	501.187	52.261	35.0019	0.669752	9.76E-07	1.46E-06	0.0132094	0.00884703	4.68E+06	6.98E+06	3.14E-11	1.51E+07	3.17E+07	4.74E+07	8.40E+06	56.1877	9.76E-09	1.46E-08	0
444	562.341	50.4302	32.2638	0.639772	1.01E-06	1.58E-06	0.0140703	0.00900178	4.24E+06	6.63E+06	3.03E-11	1.46E+07	2.88E+07	4.50E+07	7.87E+06	57.39	1.01E-08	1.58E-08	0
444	630.957	50.5966	29.9875	0.592678	1.05E-06	1.78E-06	0.0146264	0.00866874	3.64E+06	6.14E+06	3.04E-11	1.40E+07	2.47E+07	4.17E+07	7.14E+06	59.3457	1.05E-08	1.78E-08	0
444	707.946	49.9309	27.3116	0.546988	1.08E-06	1.97E-06	0.0154154	0.00843207	3.16E+06	5.77E+06	3.00E-11	1.37E+07	2.14E+07	3.91E+07	6.57E+06	61.3218	1.08E-08	1.97E-08	0
444	794.328	48.9323	25.0736	0.512414	1.11E-06	2.16E-06	0.0161864	0.00829413	2.77E+06	5.40E+06	2.94E-11	1.33E+07	1.88E+07	3.66E+07	6.07E+06	62.8687	1.11E-08	2.16E-08	0
444	891.251	48.1001	23.4026	0.48654	1.16E-06	2.38E-06	0.0168106	0.00817901	2.43E+06	5.00E+06	2.89E-11	1.27E+07	1.65E+07	3.39E+07	5.56E+06	64.0552	1.16E-08	2.38E-08	0
444	1000	46.935	21.8919	0.466429	1.22E-06	2.61E-06	0.017499	0.00816205	2.16E+06	4.64E+06	2.82E-11	1.21E+07	1.47E+07	3.15E+07	5.11E+06	64.9943	1.22E-08	2.61E-08	0
444	1122.02	46.7686	20.0072	0.427791	1.25E-06	2.92E-06	0.0180742	0.00773198	1.83E+06	4.27E+06	2.81E-11	1.18E+07	1.24E+07	2.90E+07	4.64E+06	66.8392	1.25E-08	2.92E-08	0
444	1258.92	46.1029	18.4571	0.400346	1.29E-06	3.23E-06	0.0186944	0.00748421	1.57E+06	3.93E+06	2.77E-11	1.14E+07	1.07E+07	2.67E+07	4.24E+06	68.1815	1.29E-08	3.23E-08	0
444	1412.54	45.4371	16.8945	0.371821	1.33E-06	3.57E-06	0.0193353	0.00718928	1.35E+06	3.63E+06	2.73E-11	1.11E+07	9.15E+06	2.46E+07	3.87E+06	69.6038	1.33E-08	3.57E-08	0
444	1584.89	44.9378	15.9177	0.354215	1.40E-06	3.96E-06	0.0197722	0.00700361	1.17E+06	3.30E+06	2.70E-11	1.05E+07	7.94E+06	2.24E+07	3.51E+06	70.4951	1.40E-08	3.96E-08	0
444	1778.28	44.2721	14.6039	0.329867	1.44E-06	4.38E-06	0.020371	0.00671971	1.00E+06	3.03E+06	2.66E-11	1.02E+07	6.79E+06	2.06E+07	3.20E+06	71.744	1.44E-08	4.38E-08	0
444	1995.26	43.7727	13.4782	0.307913	1.50E-06	4.86E-06	0.0208669	0.00642518	853009	2.77E+06	2.63E-11	9.85E+06	5.79E+06	1.88E+07	2.90E+06	72.8857	1.50E-08	4.86E-08	0
444	2238.72	43.2734	12.6548	0.292439	1.58E-06	5.39E-06	0.0212883	0.00622552	736621	2.52E+06	2.60E-11	9.35E+06	5.00E+06	1.71E+07	2.62E+06	73.699	1.58E-08	5.39E-08	0
444	2511.89	42.7741	11.7827	0.275463	1.65E-06	5.98E-06	0.0217298	0.00598576	631229	2.29E+06	2.57E-11	8.95E+06	4.28E+06	1.55E+07	2.38E+06	74.5991	1.65E-08	5.98E-08	0
444	2818.38	42.2748	10.9034	0.257917	1.71E-06	6.63E-06	0.0221794	0.00572042	537646	2.08E+06	2.54E-11	8.62E+06	3.65E+06	1.41E+07	2.15E+06	75.5377	1.71E-08	6.63E-08	0
444	3162.28	41.942	10.1412	0.241791	1.78E-06	7.38E-06	0.0225256	0.00544647	456230	1.89E+06	2.52E-11	8.26E+06	3.10E+06	1.28E+07	1.94E+06	76.4073	1.78E-08	7.38E-08	0
444	3548.13	41.4426	9.3672	0.226028	1.85E-06	8.18E-06	0.0229569	0.0051889	387386	1.71E+06	2.49E-11	7.97E+06	2.63E+06	1.16E+07	1.76E+06	77.2636	1.85E-08	8.18E-08	0
444	3981.07	41.1098	8.73199	0.212407	1.93E-06	9.10E-06	0.023275	0.00494377	328947	1.55E+06	2.47E-11	7.62E+06	2.23E+06	1.05E+07	1.58E+06	78.0082	1.93E-08	9.10E-08	0
444	4466.84	40.7769	8.22494	0.201706	2.04E-06	1.01E-05	0.0235649	0.00475319	281873	1.40E+06	2.45E-11	7.21E+06	1.91E+06	9.48E+06	1.43E+06	78.5961	2.04E-08	1.01E-07	0
444	5011.87	40.2776	7.61568	0.18908	2.12E-06	1.12E-05	0.0239707	0.00453238	239549	1.27E+06	2.42E-11	6.94E+06	1.63E+06	8.60E+06	1.29E+06	79.2929	2.12E-08	1.12E-07	0
444	5623.41	39.9447	7.12634	0.178405	2.23E-06	1.25E-05	0.0242624	0.00432853	203896	1.14E+06	2.40E-11	6.61E+06	1.38E+06	7.76E+06	1.16E+06	79.8846	2.23E-08	1.25E-07	0
444	6309.57	39.6118	6.68511	0.168765	2.35E-06	1.39E-05	0.0245459	0.00414249	173912	1.03E+06	2.38E-11	6.28E+06	1.18E+06	6.99E+06	1.05E+06	80.4207	2.35E-08	1.39E-07	0
444	7079.46	39.4454	6.20513	0.157309	2.44E-06	1.55E-05	0.0247393	0.00389172	145616	925668	2.37E-11	6.03E+06	988128	6.28E+06	937052	81.0601	2.44E-08	1.55E-07	0
444	7943.28	39.1125	5.84026	0.149319	2.58E-06	1.73E-05	0.0250096	0.00373442	124535	834018	2.35E-11	5.71E+06	845074	5.66E+06	843265	81.5074	2.58E-08	1.73E-07	0
444	8912.51	38.7797	5.46348	0.140885	2.71E-06	1.92E-05	0.0252848	0.00356226	105875	751499	2.33E-11	5.44E+06	718451	5.10E+06	758921	81.9807	2.71E-08	1.92E-07	0
444	10000	38.6132	5.14353	0.133206	2.86E-06	2.15E-05	0.0254463	0.00338961	89788.1	674052	2.32E-11	5.15E+06	609287	4.57E+06	680006	82.4125	2.86E-08	2.15E-07	0
444	11220.2	38.2804	4.82791	0.12612	3.01E-06	2.39E-05	0.025714	0.00324305	76563.6	607070	2.30E-11	4.89E+06	519548	4.12E+06	611879	82.8118	3.01E-08	2.39E-07	0
444	12589.3	38.1139	4.54451	0.119235	3.18E-06	2.67E-05	0.0258694	0.00308453	64901.9	544319	2.29E-11	4.63E+06	440414	3.69E+06	548175	83.2004	3.18E-08	2.67E-07	0
444	14125.4	37.781	4.27173	0.113065	3.36E-06	2.97E-05	0.0261342	0.00295487	55412.4	490092	2.27E-11	4.39E+06	376020	3.33E+06	493215	83.5492	3.36E-08	2.97E-07	0
444	15848.9	37.6146	4.04686	0.107587	3.57E-06	3.32E-05	0.0262812	0.00282753	47258	439252	2.26E-11	4.13E+06	320685	2.98E+06	441787	83.8593	3.57E-08	3.32E-07	0
444	17782.8	37.4482	3.79032	0.101215	3.75E-06	3.70E-05	0.0264328	0.0026754	39852.6	393741	2.25E-11	3.93E+06	270433	2.67E+06	395753	84.2205	3.75E-08	3.70E-07	0
444	19952.6	37.2817	3.55926	0.0954692	3.95E-06	4.14E-05	0.0265805	0.00253762	33689.5	352884	2.24E-11	3.73E+06	228612	2.39E+06	354488	84.5465	3.95E-08	4.14E-07	0
444	22387.2	37.1153	3.36144	0.0905675	4.19E-06	4.62E-05	0.0267239	0.00242032	28637.8	316204	2.23E-11	3.52E+06	194332	2.15E+06	317498	84.825	4.19E-08	4.62E-07	0
444	25118.9	36.9489	3.16682	0.0857083	4.43E-06	5.16E-05	0.0268671	0.00230273	24283.5	283327	2.22E-11	3.33E+06	164784	1.92E+06	284366	85.1012	4.43E-08	5.16E-07	0
444	28183.8	36.7824	2.99322	0.0813764	4.69E-06	5.77E-05	0.027008	0.00219782	20656.6	253841	2.21E-11	3.14E+06	140172	1.72E+06	254680	85.3477	4.69E-08	5.77E-07	0
444	31622.8	36.616	2.82994	0.0772869	4.98E-06	6.44E-05	0.0271483	0.00209821	17575.9	227411	2.20E-11	2.96E+06	119267	1.54E+06	228089	85.5806	4.98E-08	6.44E-07	0
444	35481.3	36.4496	2.66631	0.0731506	5.26E-06	7.19E-05	0.0272892	0.00199622	14903.1	203732	2.19E-11	2.80E+06	101130	1.38E+06	204276	85.8162	5.26E-08	7.19E-07	0
444	39810.7	36.2831	2.53961	0.0699942	5.62E-06	8.04E-05	0.0274267	0.00191971	12773.3	182491	2.18E-11	2.62E+06	86677.6	1.24E+06	182937	85.9962	5.62E-08	8.04E-07	0
444	44668.4	36.1167	2.3912	0.0662077	5.94E-06	8.98E-05	0.0275672	0.00182516	10823.5	163479	2.17E-11	2.48E+06	73446.8	1.11E+06	163836	86.2121	5.94E-08	8.98E-07	0
444	50118.7	36.1167	2.26836	0.0628065	6.32E-06	0.000100702	0.0275792	0.00173216	9154.93	145764	2.17E-11	2.33E+06	62123.8	989131	146051	86.4062	6.32E-08	1.01E-06	0
444	56234.1	35.9502	2.15092	0.0598304	6.73E-06	0.000112468	0.027717	0.00165832	7811.54	130561	2.16E-11	2.19E+06	53007.8	885967	130795	86.576	6.73E-08	1.12E-06	0
444	63095.7	35.7838	2.04793	0.0572305	7.19E-06	0.000125607	0.0278544	0.00159412	6692.52	116940	2.15E-11	2.05E+06	45414.3	793533	117131	86.7245	7.19E-08	1.26E-06	0
444	70794.6	35.6174	1.9488	0.0547148	7.68E-06	0.000140278	0.0279924	0.0015316	5730.77	104739	2.14E-11	1.92E+06	38888.1	710741	104896	86.8682	7.68E-08	1.40E-06	0
444	79432.8	35.6174	1.85266	0.0520156	8.19E-06	0.000157395	0.0280004	0.00145646	4856.99	93375.5	2.14E-11	1.80E+06	32958.7	633631	93501.7	87.0224	8.19E-08	1.57E-06	0
